00131	011	075	000
00132	007	000	000
00133	050	000	000
00134	011	000	000
00135	010	000	000
00136	018	000	000
00137	036	000	000
00138	033	075	000
00139	033	075	000
00140	033	004	000
00141	033	004	000
00142	069	046	000
00143	017	047	000
00144	046	000	000
00145	046	000	000
00146	046	000	000
00147	061	000	000
00148	061	000	000
00149	039	000	000
00150	046	000	000
00151	028	000	000
00152	065	000	000
00153	065	000	000
00154	065	000	000
00155	066	000	000
00156	066	000	000
00157	066	000	000
00158	067	000	000
00159	067	000	000
00160	067	000	000
00161	050	051	000
00162	050	051	000
00163	015	051	000
00164	015	051	000
00165	068	048	000
00166	068	048	000
00167	068	015	000
00168	068	015	000
00169	039	000	000
00170	010	035	000
00171	010	035	000
00172	009	000	000
00173	056	000	000
00174	056	000	000
00175	055	032	000
00176	055	032	000
00177	028	048	000
00178	028	048	000
00179	009	000	000
00180	009	000	000
00181	009	000	000
00182	034	000	000
00183	047	037	000
00184	047	037	000
00185	005	069	000
00186	011	006	000
00187	034	102	000
00188	034	102	000
00189	034	102	000
00190	050	053	000
00191	034	000	000
00192	034	000	000
00193	003	014	000
00194	006	011	000
00195	006	011	000
00196	028	000	000
00197	028	000	000
00198	015	000	000
00199	012	020	000
00200	026	000	000
00201	026	000	000
00202	023	000	000
00203	039	048	000
00204	005	000	000
00205	005	000	000
00206	032	050	000
00207	052	008	000
00208	069	005	000
00209	022	050	000
00210	022	000	000
00211	038	033	000
00212	068	000	000
00213	005	000	000
00214	068	062	000
00215	039	051	000
00216	053	000	000
00217	062	000	000
00218	040	049	000
00219	040	049	000
00220	012	000	000
00221	012	000	000
00222	055	030	000
00223	055	000	000
00224	021	000	000
00225	072	055	000
00226	033	011	000
00227	051	005	000
00228	048	018	000
00229	048	018	000
00230	033	000	000
00231	053	000	000
00232	005	000	000
00233	036	000	000
00234	022	000	000
00235	020	000	000
00236	062	000	000
00237	022	000	000
00238	012	000	000
00239	009	000	000
00240	049	000	000
00241	047	000	000
00242	030	032	000
00243	046	000	000
00244	046	000	000
00245	046	000	000
00246	062	000	000
00247	061	000	000
00248	045	000	000
00249	046	000	000
00250	046	000	000
00251	030	000	000
00252	065	000	000
00253	065	000	000
00254	065	000	000
00255	066	000	000
00256	066	000	000
00257	066	000	000
00258	067	000	000
00259	067	000	000
00260	067	000	000
00261	050	000	000
00262	022	000	000
00263	053	000	000
00264	053	000	000
00265	019	000	000
00266	061	000	000
00267	068	000	000
00268	061	000	000
00269	019	000	000
00270	033	044	000
00271	033	044	000
00272	033	044	000
00273	034	048	000
00274	034	048	000
00275	034	048	000
00276	062	000	000
00277	062	000	000
00278	051	000	000
00279	051	000	000
00280	028	036	000
00281	028	036	000
00282	028	036	000
00283	033	000	000
00284	022	000	000
00285	027	000	000
00286	027	000	000
00287	054	000	000
00288	072	000	000
00289	054	000	000
00290	014	000	000
00291	003	000	000
00292	025	000	000
00293	043	000	000
00294	043	000	000
00295	043	000	000
00296	047	062	000
00297	047	062	000
00298	047	037	000
00299	005	042	000
00300	056	000	000
00301	056	000	000
00302	051	000	000
00303	052	022	000
00304	005	069	000
00305	005	069	000
00306	005	069	000
00307	074	000	000
00308	074	000	000
00309	009	031	000
00310	009	031	000
00311	057	000	000
00312	058	000	000
00313	035	068	000
00314	012	000	000
00315	030	038	000
00316	064	060	000
00317	064	060	000
00318	024	000	000
00319	024	000	000
00320	041	012	000
00321	041	012	000
00322	012	000	000
00323	040	000	000
00324	073	000	000
00325	047	020	000
00326	047	020	000
00327	020	000	000
00328	052	071	000
00329	026	000	000
00330	026	000	000
00331	008	000	000
00332	008	000	000
00333	030	000	000
00334	030	000	000
00335	017	000	000
00336	061	000	000
00337	026	000	000
00338	026	000	000
00339	012	000	000
00340	012	000	000
00341	052	075	000
00342	052	075	000
00343	026	000	000
00344	026	000	000
00345	021	000	000
00346	021	000	000
00347	004	000	000
00348	004	000	000
00349	033	000	000
00350	063	000	000
00351	059	000	000
00352	016	000	000
00353	015	000	000
00354	015	000	000
00355	026	000	000
00356	046	000	000
00357	034	000	000
00358	026	000	000
00359	046	000	000
00360	023	000	000
00361	039	000	000
00362	039	000	000
00363	047	000	000
00364	047	000	000
00365	047	000	000
00366	075	000	000
00367	033	000	000
00368	033	000	000
00369	033	069	000
00370	033	000	000
00371	069	000	000
00372	069	000	000
00373	022	000	000
00374	029	000	000
00375	029	000	000
00376	029	000	000
00377	029	000	000
00378	029	000	000
00379	029	000	000
00380	026	000	000
00381	026	000	000
00382	002	000	000
00383	070	000	000
00384	076	000	000
00385	032	000	000
00386	046	000	000
10001	026	000	000
10002	026	000	000
10003	026	000	000
10004	026	000	000
10005	026	000	000
10006	026	000	000
10007	026	000	000
10008	026	000	000
10009	026	000	000
10010	026	000	000
10011	026	000	000
10012	026	000	000
10013	026	000	000
10014	026	000	000
10015	026	000	000
10016	026	000	000
10017	026	000	000
10018	026	000	000
10019	026	000	000
10020	026	000	000
10021	026	000	000
10022	026	000	000
10023	026	000	000
10024	026	000	000
10025	026	000	000
10026	026	000	000
10027	026	000	000
10028	059	000	000
10029	059	000	000
10030	059	000	000
10031	046	000	000
10032	046	000	000
10033	046	000	000
