10043	01	00	120	120	120	120	120	120	3	0	0	0	0	0
10044	01	00	120	120	120	120	120	120	3	0	0	0	0	0
10045	01	00	120	120	120	120	120	120	3	0	0	0	0	0
10046	01	00	120	120	120	120	120	120	3	0	0	0	0	0
10047	01	00	120	120	120	120	120	120	3	0	0	0	0	0
10048	01	00	120	120	120	120	120	120	3	0	0	0	0	0
10049	01	00	120	120	120	120	120	120	3	0	0	0	0	0
10050	01	00	120	120	120	120	120	120	3	0	0	0	0	0
10051	01	00	120	120	120	120	120	120	3	0	0	0	0	0
10052	01	00	120	120	120	120	120	120	3	0	0	0	0	0
10053	01	00	120	120	120	120	120	120	3	0	0	0	0	0
10054	01	00	120	120	120	120	120	120	3	0	0	0	0	0
10055	01	00	120	120	120	120	120	120	3	0	0	0	0	0
10056	01	00	120	120	120	120	120	120	3	0	0	0	0	0
10057	01	00	120	120	120	120	120	120	3	0	0	0	0	0
10058	13	10	050	065	107	086	105	107	0	0	0	1	1	0
10059	13	11	050	065	107	086	105	107	0	0	0	1	1	0
10060	13	15	050	065	107	086	105	107	0	0	0	1	1	0
10061	13	03	050	065	107	086	105	107	0	0	0	1	1	0
10062	13	12	050	065	107	086	105	107	0	0	0	1	1	0
10063	08	16	150	120	100	090	120	100	3	0	0	0	0	0
10064	12	03	100	103	075	127	120	075	0	0	0	3	0	0
10065	13	00	020	040	015	060	035	035	0	0	0	1	0	0
